"그대를 사랑합니다,2365,july****,말이 필요없습니다. 지금 당장 효도 합시다.,10,0,0,2011-05-07 00:34:00,0",,,,,,,,
"그대를 사랑합니다,2366,yeji****,정말최고.. 나도저렇게늙고싶다,10,0,0,2011-05-07 00:09:00,0",,,,,,,,
"그대를 사랑합니다,2367,scmm****,""말그대로 펑펑 울면서 본 영화, ...."",10,0,0,2011-05-07 00:05:00,0",,,,,,,,
"그대를 사랑합니다,2368,ma23****,사진기사가 제일 재미있었다. 헛 둘 셋!,8,0,0,2011-05-07 00:02:00,0",,,,,,,,
"그대를 사랑합니다,2369,shum****,찐한감동...실컷울었네요..ㅎㅎ,10,0,0,2011-05-06 23:09:00,0",,,,,,,,
"그대를 사랑합니다,2370,pabu****,정말 대박입니다..너무 가슴이 미어져 옵니다,10,0,0,2011-05-06 22:54:00,0",,,,,,,,
"그대를 사랑합니다,2371,jeon****,울고있어요 섭이오빠가 ㅋㅋㅋㅋ,10,0,0,2011-05-06 22:34:00,0",,,,,,,,
"그대를 사랑합니다,2372,fall****,너무 감동적이네요...,10,0,0,2011-05-06 22:31:00,0",,,,,,,,
"그대를 사랑합니다,2373,dodv****,아 대박임..,10,0,0,2011-05-06 22:27:00,0",,,,,,,,
"그대를 사랑합니다,2374,kyed****,여태까지 본 영화중에서 두번째로 눈물을 많이 흘렸음..,10,0,0,2011-05-06 22:14:00,0",,,,,,,,
"그대를 사랑합니다,2375,gold****,진짜너무감동적이예요ㅠㅠㅠㅠㅠ말이필요없어요,10,0,0,2011-05-06 22:07:00,0",,,,,,,,
"그대를 사랑합니다,2376,jjy1****,너무나도 감동적이네요~~오랜만에 좋은영화를 본고같애요~,10,0,0,2011-05-06 20:54:00,0",,,,,,,,
"그대를 사랑합니다,2377,chin****,만족스럽습니다!,10,0,0,2011-05-06 20:54:00,0",,,,,,,,
"그대를 사랑합니다,2378,chil****,최고네요,10,0,0,2011-05-06 20:42:00,0",,,,,,,,
"그대를 사랑합니다,2379,stim****,저도 평점 주려고 로그인 한 건 처음이에요. 너무 슬퍼요 ㅠㅠㅠㅠㅠㅠㅠ,10,0,0,2011-05-06 20:40:00,0",,,,,,,,
"그대를 사랑합니다,2380,qksq****,""최고네요 진짜 연기도 , 연출도 , 모두 굿이네염 !!! 최고예여  !"",10,0,0,2011-05-06 20:34:00,0",,,,,,,,
"그대를 사랑합니다,2381,yj10****,원작을 잘 살렸다,8,0,0,2011-05-06 20:03:00,0",,,,,,,,
"그대를 사랑합니다,2382,jang****,처음부터 끝까지 울었네ㅠ_ㅠ 1년치 눈물 다 흘렸다ㅠㅠ,10,0,0,2011-05-06 18:52:00,0",,,,,,,,
"그대를 사랑합니다,2383,0510****,사람 미치게 만드는......영화다... 눈물이 멈추질 않네...,10,0,0,2011-05-06 18:18:00,0",,,,,,,,
"그대를 사랑합니다,2384,atoo****,평점 줄려구 로그인 한 적은 나도 처음인듯~ 무조건 10점 만점에 10점~,10,0,0,2011-05-06 17:57:00,0",,,,,,,,
"그대를 사랑합니다,2385,japa****,유일하게 평점 주려 로그인한 영화! 최고!!,10,0,0,2011-05-06 17:54:00,0",,,,,,,,
"그대를 사랑합니다,2386,meix****,보세요..,10,0,0,2011-05-06 17:33:00,0",,,,,,,,
"그대를 사랑합니다,2387,jdh5****,눈물샘 벌어져서 안닫히는줄 알았음 눈 부어버리고 싶으면 보시길 웃길땐 캐웃김,10,0,0,2011-05-06 15:46:00,0",,,,,,,,
"그대를 사랑합니다,2388,ytyt****,말이 필요없음 정말 감동적임,10,0,0,2011-05-06 15:30:00,0",,,,,,,,
"그대를 사랑합니다,2389,uisi****,정말 아름답게 늙고 싶다는 생각이 들게한 영화입니다. 최고입니다!,10,0,0,2011-05-06 15:28:00,0",,,,,,,,
"그대를 사랑합니다,2390,whdl****,원작도 재밌지만 영화도 정말 잘만들었다,10,0,0,2011-05-06 15:20:00,0",,,,,,,,
"그대를 사랑합니다,2391,chld****,장군봉 할아버지 이야기 너무 슬픔ㅠ,10,0,0,2011-05-06 15:10:00,0",,,,,,,,
"그대를 사랑합니다,2392,gksk****,만화로도보고 영화로도봤는데 정말 감동적이에요 눈물이줄줄ㅠㅠ,10,0,0,2011-05-06 13:54:00,0",,,,,,,,
"그대를 사랑합니다,2393,oki2****,아 차도남 이순재할아버지 너무 귀여우세요 ㅋㅋㅋ,9,0,0,2011-05-06 13:20:00,0",,,,,,,,
"그대를 사랑합니다,2394,sexy****,너무 감동적입니다 만화도 봤지만 그감동이 그대로 전해오네요 폭풍눈물ㅠㅠ,10,0,0,2011-05-06 13:06:00,0",,,,,,,,
"그대를 사랑합니다,2395,pmss****,평점너무높다고 1점주는건 뭐래~ 걍 자기가 주고싶은만큼 주면되지 쯧! 재밌구먼~,10,0,0,2011-05-06 13:03:00,0",,,,,,,,
"그대를 사랑합니다,2396,hihi****,그분들도 아직 사랑할 수 있는 가슴이 있더군요 소소한 삶속의 감동?,8,0,0,2011-05-06 12:43:00,0",,,,,,,,
"그대를 사랑합니다,2397,ankd****,""영화는 정말 좋다, 하지만 결말이 맘에 안든다..."",9,0,0,2011-05-06 12:02:00,0",,,,,,,,
"그대를 사랑합니다,2398,n573****,로그인 처음 해봤다..최고,10,0,0,2011-05-06 11:58:00,0",,,,,,,,
"그대를 사랑합니다,2399,cott****,""지금옆에있는 부모님, 남편에게 잘하고 또 많이 사랑해야겠습니다 좋은영화감사합니다"",10,0,0,2011-05-06 10:45:00,0",,,,,,,,
"그대를 사랑합니다,2400,ff33****,ㅠㅠ...,10,0,0,2011-05-06 08:23:00,0",,,,,,,,
"그대를 사랑합니다,2401,phh1****,평점이 낮을까봐 걱정했는데 높아서 너무 좋네요 이 영화 강추합니다,10,0,0,2011-05-06 07:23:00,0",,,,,,,,
"그대를 사랑합니다,2402,mete****,good,10,0,0,2011-05-06 06:52:00,0",,,,,,,,
"그대를 사랑합니다,2403,zz15****,최고,10,0,0,2011-05-06 06:02:00,0",,,,,,,,
"그대를 사랑합니다,2404,newt****,피할 수 없는..먹먹함,8,0,0,2011-05-06 05:40:00,0",,,,,,,,
"그대를 사랑합니다,2405,cart****,예전에 만화로 다봤었는데 오랜만에 다시 영화로 봐서 좋았습니다,10,0,0,2011-05-06 04:27:00,0",,,,,,,,
"그대를 사랑합니다,2406,miju****,눈에서는 눈물이 입에서는 미소가...영화시작부터 끝까지 동시에 머리속을 파고든다~,10,0,0,2011-05-06 04:01:00,0",,,,,,,,
"그대를 사랑합니다,2407,sksd****,인생 처음으로 로그인하게 만드네여 잘봤습니다 감사합니다,10,0,0,2011-05-06 03:56:00,0",,,,,,,,
"그대를 사랑합니다,2408,sg56****,아 괜히봤내 보지말껄 얼마나 울었던지 눈이 다 퉁퉁부었내,10,0,0,2011-05-06 02:53:00,0",,,,,,,,
"그대를 사랑합니다,2409,vhxj****,""정말 최고의 감동 영화인듯,,,정말,,슬프고 잼있게 봤어요^^"",10,0,0,2011-05-06 02:49:00,0",,,,,,,,
"그대를 사랑합니다,2410,scho****,원작을 그대로 살려낸 수작. 보면서 너무나 아팠다.,10,0,0,2011-05-06 02:37:00,0",,,,,,,,
"그대를 사랑합니다,2411,pksj****,만화랑은 또 다른 맛이 있네.. 흐미,8,0,0,2011-05-06 02:15:00,0",,,,,,,,
"그대를 사랑합니다,2412,yqer****,정말 가슴이 짠해지는영화네요 .....,10,0,0,2011-05-06 01:49:00,0",,,,,,,,
"그대를 사랑합니다,2413,dark****,죄송합니다..,10,0,0,2011-05-06 01:43:00,0",,,,,,,,
"그대를 사랑합니다,2414,wnsg****,정말 많이 울었네요... 부모님께 잘해드리지못한 제가 부끄러워집니다.,10,0,0,2011-05-06 01:32:00,0",,,,,,,,
"그대를 사랑합니다,2415,sm_1****,얼마나 울다 웃었는지.. 많이 느끼고 생각하게 하는 감사한 영화,10,0,0,2011-05-06 01:27:00,0",,,,,,,,
"그대를 사랑합니다,2416,ilay****,정말 오랜만에 감동한 영화네요,10,0,0,2011-05-06 01:27:00,0",,,,,,,,
"그대를 사랑합니다,2417,skyy****,가슴한켠이 멍해진다,10,0,0,2011-05-06 01:26:00,0",,,,,,,,
"그대를 사랑합니다,2418,reds****,가슴이 절절하네요.... 한번쯤 다시 무엇인가를 생각하게 하는 영화~!,10,0,0,2011-05-06 01:08:00,0",,,,,,,,
"그대를 사랑합니다,2419,winv****,평가하기가 부끄럽습니다.. 평가할수가 없습니다.,10,0,0,2011-05-06 00:45:00,0",,,,,,,,
"그대를 사랑합니다,2420,qse7****,""원작보다 부족한 점이 있었지만, 음악과 배우들의 연기가 부족함을 더 크게 덮었다."",10,0,0,2011-05-06 00:20:00,0",,,,,,,,
"그대를 사랑합니다,2421,alph****,``늙어 죽으면 다 호상이래`` 그분들의 인생 내인생을 생각하게 만들었다,10,0,0,2011-05-05 23:14:00,0",,,,,,,,
"그대를 사랑합니다,2422,suna****,이런영화는 10점도 모자랍니다.....우리도 늙습니다. 부모님도 돌아가십니다.,10,0,0,2011-05-05 22:47:00,0",,,,,,,,
"그대를 사랑합니다,2423,piec****,한동안 아무것도 할수 없게 만드네요.. 그들이 있기에 우리가 있습니다..,10,0,0,2011-05-05 22:38:00,0",,,,,,,,
"그대를 사랑합니다,2424,osth****,""내공넘치는 미장센으로 밀도있게 끌고간, 꽉찬 네러티브와 노배우의 호연"",10,0,0,2011-05-05 22:38:00,0",,,,,,,,
"그대를 사랑합니다,2425,cool****,가슴에 오랫동안 남을 ..간만에 멋진 영화였습니다.,10,0,0,2011-05-05 22:37:00,0",,,,,,,,
"그대를 사랑합니다,2426,rany****,첨으로 글남기는겁니다 꼭 보셔야합니다 ㅜㅜ,10,0,0,2011-05-05 22:07:00,0",,,,,,,,
"그대를 사랑합니다,2427,knig****,아 장난아닌영화입니다..... 이순재 선생님 이작품으로 남우주연상 노리시나요? ㅠ.ㅠ,10,0,0,2011-05-05 21:51:00,0",,,,,,,,
"그대를 사랑합니다,2428,geto****,어르신들 울게 만든다 아~ 부산 대영시네마 아직 개봉중이든데 함 더봐야겠다,10,0,0,2011-05-05 21:44:00,0",,,,,,,,
"그대를 사랑합니다,2429,star****,최저7점의영화,8,0,0,2011-05-05 21:12:00,0",,,,,,,,
"그대를 사랑합니다,2430,nara****,웃다가 울다가 ...완전 감동임다...남친이랑 한번보구 엄마랑 언니랑 또 봤어요..,10,0,0,2011-05-05 20:44:00,0",,,,,,,,
"그대를 사랑합니다,2431,kuri****,명품연기 명품스토리 ㅡ_ㅡ 최고,10,0,0,2011-05-05 20:03:00,0",,,,,,,,
"그대를 사랑합니다,2432,rkde****,감동 연기가 진짜 죽이네요..;,10,0,0,2011-05-05 20:01:00,0",,,,,,,,
"그대를 사랑합니다,2433,zero****,엉엉 ㅠㅠ,10,0,0,2011-05-05 18:44:00,0",,,,,,,,
"그대를 사랑합니다,2434,kyu2****,완전 감동 그자체 진짜 눈물이 펑펑 나왔어 ㅜㅜ,10,0,0,2011-05-05 17:36:00,0",,,,,,,,
"그대를 사랑합니다,2435,rall****,""40자표현하기가아쉽네요,감독님이순재선생님및배우분들께감사드립니다.아름다운영화굿"",10,0,0,2011-05-05 17:14:00,0",,,,,,,,
"그대를 사랑합니다,2436,nand****,연기며 스토리며... 정말 좋네~!!!,10,0,0,2011-05-05 17:13:00,0",,,,,,,,
"그대를 사랑합니다,2437,ryqo****,가슴이 아플정도로 아름다운 감동 로맨스,10,0,0,2011-05-05 16:52:00,0",,,,,,,,
"그대를 사랑합니다,2438,jung****,영화 보면서 이토록 많이 울고 웃었던 적은 처음입니다ㅜㅜ최고!!,10,0,0,2011-05-05 16:14:00,0",,,,,,,,
"그대를 사랑합니다,2439,whgk****,정말 따듯한 영화,10,0,0,2011-05-05 15:51:00,0",,,,,,,,
"그대를 사랑합니다,2440,racl****,음악성도조코 마음한구석이 따뜻해지는영화!!!,10,0,0,2011-05-05 15:32:00,0",,,,,,,,
"그대를 사랑합니다,2441,qwer****,진짜슬픔 ㅠㅠㅠㅠ,10,0,0,2011-05-05 15:27:00,0",,,,,,,,
"그대를 사랑합니다,2442,hjh6****,나 같은 사람도 울게 만들어버렸어요..ㅠ ㅠ진짜 여기서 사랑을 다배웠네요..ㅠㅠ,10,0,0,2011-05-05 15:06:00,0",,,,,,,,
"그대를 사랑합니다,2443,dudw****,눈물을 흘려버렸다... 여태까지 이런적은 없었는데..,10,0,0,2011-05-05 14:24:00,0",,,,,,,,
"그대를 사랑합니다,2444,khm5****,장군봉 하라버지 진심으로 최고! 송재호님 이순재님 연기 최고!,10,0,0,2011-05-05 14:02:00,0",,,,,,,,
"그대를 사랑합니다,2445,mast****,강풀원작으로 만들어진 영화중에 가장 원작의 느낌을 잘살린 영화..,10,0,0,2011-05-05 12:28:00,0",,,,,,,,
"그대를 사랑합니다,2446,jung****,노인들은 사랑을 모른다 생각했던 제가 부끄럽네요.따뜻한 감동을 느낀영화...,10,0,0,2011-05-05 12:23:00,0",,,,,,,,
"그대를 사랑합니다,2447,rain****,별을 100개라도 주고 싶은 영화,10,0,0,2011-05-05 11:39:00,0",,,,,,,,
"그대를 사랑합니다,2448,nses****,최고다정말,10,0,0,2011-05-05 10:59:00,0",,,,,,,,
"그대를 사랑합니다,2449,thda****,별10개도아깝지않은영화,10,0,0,2011-05-05 10:44:00,0",,,,,,,,
"그대를 사랑합니다,2450,maya****,원작의 감동보단 아니지만 충분히 잘봤어요^^,10,0,0,2011-05-05 07:03:00,0",,,,,,,,
"그대를 사랑합니다,2451,brow****,눈물없이는 볼수없는영화 최고의감동!한순간도 눈을땔수없음.,10,0,0,2011-05-05 06:42:00,0",,,,,,,,
"그대를 사랑합니다,2452,dong****,원작도 감동 영화도 감동 모두모두 감동 최고임!!,10,0,0,2011-05-05 05:57:00,0",,,,,,,,
"그대를 사랑합니다,2453,toc7****,아직도안본사람있음 ?,10,0,0,2011-05-05 05:28:00,0",,,,,,,,
"그대를 사랑합니다,2454,youa****,""따뜻함을 느끼고, 진실된 사랑을 배우고, 살아온 내 삶을 반성하게 되는 따뜻한 영화."",10,0,0,2011-05-05 04:48:00,0",,,,,,,,
"그대를 사랑합니다,2455,redf****,너무 슬프네요 ㅠㅠ,10,0,0,2011-05-05 04:06:00,0",,,,,,,,
"그대를 사랑합니다,2456,htjo****,여러분 우선 봐보세요.. 평가가 어떻든 우선 보세요... 그리고 많이 느끼세요...,10,0,0,2011-05-05 01:29:00,0",,,,,,,,
"그대를 사랑합니다,2457,para****,부모님께 잘 해드리자구요ㅠ,10,0,0,2011-05-05 01:21:00,0",,,,,,,,
"그대를 사랑합니다,2458,tjgm****,말이필요없어요ㅠ,10,0,0,2011-05-05 01:08:00,0",,,,,,,,
"그대를 사랑합니다,2459,sj05****,요번 어버이날 선물은 그대를사랑합니다 책을 선물로 해드려야겠네요,10,0,0,2011-05-05 01:05:00,0",,,,,,,,
"그대를 사랑합니다,2460,hyan****,정말 이런 영화가 더 많아졌으면 좋겠어요~ 부모님께 추천해드리려구요 ~^^,10,0,0,2011-05-04 23:58:00,0",,,,,,,,
"그대를 사랑합니다,2461,netg****,아진짜 이렇게 울어본영화 오랜만임ㅠㅠㅠ 먼가가 따뜻해지는 영화!,10,0,0,2011-05-04 23:42:00,0",,,,,,,,
"그대를 사랑합니다,2462,kaya****,대박,10,0,0,2011-05-04 23:23:00,0",,,,,,,,
"그대를 사랑합니다,2463,tkdw****,잼쓸꺼같음~~,10,0,0,2011-05-04 23:21:00,0",,,,,,,,
"그대를 사랑합니다,2464,beat****,오랜만에 보는 감동적인 영화예요. 좋은 영화 넘 잘봤습니다~ 쵝오!!,10,0,0,2011-05-04 23:19:00,0",,,,,,,,
"그대를 사랑합니다,2465,empe****,군봉아.. 너보고 호상이랜다.. 미친놈들,10,0,0,2011-05-04 22:44:00,0",,,,,,,,
"그대를 사랑합니다,2466,dong****,원작의 소소한 스토리를 시간관계상 다 담아내지못한게 약간아쉽네요.,10,0,0,2011-05-04 21:27:00,0",,,,,,,,
"그대를 사랑합니다,2467,whit****,극장용은스케일이커야만한다는고정관념을깬영화.남자라면 혼자보세요.쪽팔립니다,10,0,0,2011-05-04 20:42:00,0",,,,,,,,
"그대를 사랑합니다,2468,bjwj****,자기 생각이랑 다르면 꼭 알바깔렸다고 해대는것도 보기 안좋네요,10,0,0,2011-05-04 20:30:00,0",,,,,,,,
"그대를 사랑합니다,2469,mido****,""난 잘만 봤는데, 평점 높다고 일부러 1점주는 사람들은 뭐지?ㅋㅋ 평가는 정직하게ㅋ"",10,0,0,2011-05-04 20:05:00,0",,,,,,,,
"그대를 사랑합니다,2470,past****,생각보다 볼만햇어요 뒷부분에살짝지루하긴햇는데 감동도잇구 재밋엇음^^,8,0,0,2011-05-04 17:56:00,0",,,,,,,,
"그대를 사랑합니다,2471,joil****,정말 좋은영화내요  밑에분 그러시지마세요 알바는요 진짜슬퍼요 재대로 보세요,10,0,0,2011-05-04 17:26:00,0",,,,,,,,
"그대를 사랑합니다,2472,csmi****,이순재님 송재호님 윤소정님 김수미님 오래오래 좋은 작품으로 만나 뵙고 싶습니다.,10,0,0,2011-05-04 16:22:00,0",,,,,,,,
"그대를 사랑합니다,2473,smil****,원작의 깨알같은 재미와 감동이 그대로 느껴졌다. 차도할 이순재 할아버지 최고!!,10,0,0,2011-05-04 15:46:00,0",,,,,,,,
"그대를 사랑합니다,2474,8609****,폭풍눈물 ㅠ ㅠ,10,0,0,2011-05-04 13:36:00,0",,,,,,,,
"그대를 사랑합니다,2475,cxzw****,좋은드라마입니다.,10,0,0,2011-05-03 22:50:00,0",,,,,,,,
"그대를 사랑합니다,2476,ruli****,진짜 쩐다......... 여태 본 멜로중에 최고. 이 영화가 200만에서 끝나는게 안타깝다,10,0,0,2011-05-02 22:15:00,0",,,,,,,,
"그대를 사랑합니다,2477,rudf****,정말 즐겁게 잘 본영화!,10,0,0,2011-05-02 17:23:00,0",,,,,,,,
"그대를 사랑합니다,2478,jyoo****,""웹툰,책,영화 모두 감동 ♡"",10,0,0,2011-05-02 00:44:00,0",,,,,,,,
"그대를 사랑합니다,2479,chd2****,저는이영화를보면서 오열을했답니다ㅠㅠ너무슬프고감동적이예요,10,0,0,2011-05-01 18:30:00,0",,,,,,,,
"그대를 사랑합니다,2480,dlsg****,훈훈한 노년의 로맨스,9,0,0,2011-05-01 17:25:00,0",,,,,,,,
"그대를 사랑합니다,2481,dk99****,재밌습니다,10,0,0,2011-05-01 16:59:00,0",,,,,,,,
"그대를 사랑합니다,2482,wjw5****,재미(?)는 없죠 하지만 영화는 재미가 다가 아니랍니다.,10,0,0,2011-05-01 14:29:00,0",,,,,,,,
"그대를 사랑합니다,2483,dudg****,""시크순재~ 20~30대뿐만 아니라, 40~50대분들도 보시면 좋을것 같네요"",10,0,0,2011-05-01 00:53:00,0",,,,,,,,
"그대를 사랑합니다,2484,arss****,""너무너무 감동적입니다. 이순재할아버님의 연기.",,,,,,,,
"그대를 사랑합니다,너무 좋습니다"",10,0,0,2011-05-01 00:51:00,0",,,,,,,,
"그대를 사랑합니다,2485,wanh****,아직 까지 방영하다니 정말 대단,10,0,0,2011-05-01 00:42:00,0",,,,,,,,
"그대를 사랑합니다,2486,toto****,""차도할 이순재의 매력, 가슴 찡한 노년의 이야기"",8,0,0,2011-04-30 23:28:00,0",,,,,,,,
"그대를 사랑합니다,2487,minj****,그대를 사랑합니다..,10,0,0,2011-04-30 11:27:00,0",,,,,,,,
"그대를 사랑합니다,2488,ss1s****,눈물이주룩주룩,10,0,0,2011-04-30 08:30:00,0",,,,,,,,
"그대를 사랑합니다,2489,imdm****,ㅎㅎ,10,0,0,2011-04-29 21:50:00,0",,,,,,,,
"그대를 사랑합니다,2490,ruff****,""이순재,송재호 님 연기..."",10,0,0,2011-04-29 19:46:00,0",,,,,,,,
"그대를 사랑합니다,2491,hw02****,정말 대박이다 강풀에게 고개를 숙이고 싶다. 나도 늙어서 이런 사랑을 하면 좋겠다,10,0,0,2011-04-29 18:57:00,0",,,,,,,,
"그대를 사랑합니다,2492,hsh3****,그냥 감동감동감동 ㅠㅠㅠㅠㅠㅠㅠ 최고의 영화네요,10,0,0,2011-04-29 17:33:00,0",,,,,,,,
"그대를 사랑합니다,2493,saga****,시간이 어찌 흐르는지 모르고 봤습니다.. 감동 감동..,10,0,0,2011-04-29 02:07:00,0",,,,,,,,
"그대를 사랑합니다,2494,soki****,감동 장난 아님,10,0,0,2011-04-28 22:40:00,0",,,,,,,,
"그대를 사랑합니다,2495,na87****,""시크순재~ 20~30대뿐만 아니라, 40~50대분들도 보시면 좋을것 같네요"",10,0,0,2011-04-28 00:32:00,0",,,,,,,,
"그대를 사랑합니다,2496,gowk****,영화관에서 보다가 통곡할뻔 했습니다  이건 감동을 넘어서서 뭐ㅠㅠ 아 너무 찡해요,10,0,0,2011-04-28 00:11:00,0",,,,,,,,
"그대를 사랑합니다,2497,pedo****,엄마랑 보았다 70이 넘으신 엄마와 눈물 펑펑 흘리며 엄마 사랑해요,10,0,0,2011-04-27 23:55:00,0",,,,,,,,
"그대를 사랑합니다,2498,bood****,이것은 진정한 연기가 담기 영화!!!,10,0,0,2011-04-27 14:25:00,0",,,,,,,,
"그대를 사랑합니다,2499,caly****,저희도 건강하게 오래 살겠습니다,10,0,0,2011-04-26 22:05:00,0",,,,,,,,
"그대를 사랑합니다,2500,semn****,소리내서 펑펑.울고싶었어요..,10,0,0,2011-04-26 19:33:00,0",,,,,,,,
"그대를 사랑합니다,2501,cast****,배우들 연기가 너무 좋았습니다. 이 영화 강력 추천입니다..,10,0,0,2011-04-26 15:53:00,0",,,,,,,,
"그대를 사랑합니다,2502,arta****,이런 사랑을 하고 싶다.,8,0,0,2011-04-26 07:51:00,0",,,,,,,,
"그대를 사랑합니다,2503,sugi****,저희 할머니 보여드리고 싶엇어욬ㅋㅋㅋㅋㅋㅋ 어른들의 사랑ㅋㅋㅋ,9,0,0,2011-04-26 05:58:00,0",,,,,,,,
"그대를 사랑합니다,2504,cms8****,영화 같이 본 사람이 연인이라면. 사이가 더 돈독해질 겁니다 ㅎ,9,0,0,2011-04-26 02:53:00,0",,,,,,,,
"그대를 사랑합니다,2505,jmyb****,왜 평점이 이렇게 높은지 알것같다. 늦게나마 봐서 다행인 영화.,9,0,0,2011-04-25 22:50:00,0",,,,,,,,
"그대를 사랑합니다,2506,mmii****,완전 폭풍눈물 꼭 보세요 이건 않보면 후회해요,10,0,0,2011-04-25 19:30:00,0",,,,,,,,
"그대를 사랑합니다,2507,simm****,책으로여러번보고 영화봤는데도 눈물남 내용도최고,10,0,0,2011-04-25 18:16:00,0",,,,,,,,
"그대를 사랑합니다,2508,kims****,정말 괜찮습니다. 강풀의 작품중 원작화에 가장 충실하지 않았나 생각되네요,10,0,0,2011-04-25 17:52:00,0",,,,,,,,
"그대를 사랑합니다,2509,hari****,부모님생각이많이나던..결혼하고나서 한번더보고싶은영화네요^^,10,0,0,2011-04-25 17:12:00,0",,,,,,,,
"그대를 사랑합니다,2510,ssss****,조은영화요,10,0,0,2011-04-25 13:35:00,0",,,,,,,,
"그대를 사랑합니다,2511,ymkk****,연기가 일단 너무 좋았어요. 마음이 짠해지네요.,10,0,0,2011-04-25 12:42:00,0",,,,,,,,
"그대를 사랑합니다,2512,malu****,강풀원작보고..영화로나온건거의기대이하였음..근데이건기대이상임..폭풍눈물쏟음,10,0,0,2011-04-25 10:52:00,0",,,,,,,,
"그대를 사랑합니다,2513,jjud****,재미나게 봤어요. 강풀 원작 보고 봐서 그런지 더 재밋네요..^^,10,0,0,2011-04-25 09:44:00,0",,,,,,,,
"그대를 사랑합니다,2514,uri8****,말이 필요 없는 영화... 간절하게 그리운 사람들을 떠오르게 하는 영화...,10,0,0,2011-04-24 23:48:00,0",,,,,,,,
"그대를 사랑합니다,2515,aiam****,영화관에서 처음으로 운 영화ㅠㅠ 진짜 대박영화다 꼭 봐요,10,0,0,2011-04-24 22:44:00,0",,,,,,,,
"그대를 사랑합니다,2516,kukj****,남자는 세번 운다는데 여친이 한마디만 더걸었다면 눈물샘 폭발할뻔 ㅋㅋㅋ,10,0,0,2011-04-24 22:43:00,0",,,,,,,,
"그대를 사랑합니다,2517,sunr****,평점을 주기 위하여 오랜만에 로그인을 하네요,10,0,0,2011-04-24 22:39:00,0",,,,,,,,
"그대를 사랑합니다,2518,efus****,최고의 연기력과 스토리의 만남. 이보다 뭘 더 바랄수 있을까.,10,0,0,2011-04-24 21:53:00,0",,,,,,,,
"그대를 사랑합니다,2519,rose****,평점최고점인 10점도 턱없이 부족하게만 느껴지네요..백만점도 더 주고 싶어요~ ^^,10,0,0,2011-04-24 20:44:00,0",,,,,,,,
"그대를 사랑합니다,2520,park****,좋았어요^^,10,0,0,2011-04-24 20:34:00,0",,,,,,,,
"그대를 사랑합니다,2521,libe****,오랜만에 울면서 본 영화.. 최고,10,0,0,2011-04-24 20:31:00,0",,,,,,,,
"그대를 사랑합니다,2522,ilov****,가슴뭉클한영화 젊은스타없이도 성공할수있다,9,0,0,2011-04-24 16:21:00,0",,,,,,,,
"그대를 사랑합니다,2523,hynm****,처음으로 평점을 매겨본 영화...,10,0,0,2011-04-24 16:11:00,0",,,,,,,,
"그대를 사랑합니다,2524,dong****,진짜 보는 내내 눈물흘림 ㅠㅠ책으로 읽을때도 완전 절절했는데 흐엏,10,0,0,2011-04-24 14:07:00,0",,,,,,,,
"그대를 사랑합니다,2525,majo****,어르신들이나와서재미없을꺼라는편견을깨버린영화.오히려그들이었기에더와닿는영화.,10,0,0,2011-04-24 13:36:00,0",,,,,,,,
"그대를 사랑합니다,2526,sari****,슬프고감동적임,10,0,0,2011-04-24 12:54:00,0",,,,,,,,
"그대를 사랑합니다,2527,wodd****,완전슬픔 ㅜㅜ,10,0,0,2011-04-24 12:14:00,0",,,,,,,,
"그대를 사랑합니다,2528,johw****,펑펑울정도는아니고 그래도 괜찮네,9,0,0,2011-04-24 07:45:00,0",,,,,,,,
"그대를 사랑합니다,2529,smj6****,만화로 봐서 안울겠지 했는데 울어버렸다 ㅠ,10,0,0,2011-04-24 04:11:00,0",,,,,,,,
"그대를 사랑합니다,2530,stro****,내용도 연기도 모두 감명깊었습니다 ㅠㅠ,10,0,0,2011-04-24 02:10:00,0",,,,,,,,
"그대를 사랑합니다,2531,bpma****,ㅜㅜ 너무 감동적이예여 엉엉울었습니당,10,0,0,2011-04-24 00:13:00,0",,,,,,,,
"그대를 사랑합니다,2532,bloo****,완전 눈물 싹 빠지는 감동적인 영화ㅠㅠ,10,0,0,2011-04-24 00:08:00,0",,,,,,,,
"그대를 사랑합니다,2533,aoda****,연극과 영화 둘 다 실망을 주지 않았다^^,10,0,0,2011-04-24 00:01:00,0",,,,,,,,
"그대를 사랑합니다,2534,mh48****,""세상에서 가장 아름다운이별 보다 재밋다, 이걸 한번더 볼껄"",10,0,0,2011-04-23 21:49:00,0",,,,,,,,
"그대를 사랑합니다,2535,kyun****,애들이 재미없다고 개소리쓰지말고 니가 보고 재미없는 이유를 구체적으로 설명해,10,0,0,2011-04-23 20:37:00,0",,,,,,,,
"그대를 사랑합니다,2536,yong****,굳!!,10,0,0,2011-04-23 16:10:00,0",,,,,,,,
"그대를 사랑합니다,2537,puru****,한국영화사에 최고의 명작 ..감동 또 감동,10,0,0,2011-04-23 15:33:00,0",,,,,,,,
"그대를 사랑합니다,2538,sh06****,감동..........ㅠㅠ,10,0,0,2011-04-23 14:05:00,0",,,,,,,,
"그대를 사랑합니다,2539,eogn****,멜로영화를좋아해 많이 봐왔엇지만 영화관에서 소리내어 울기는 처음.,10,0,0,2011-04-23 12:11:00,0",,,,,,,,
